img_path,table_mask,col_mask,original_height,original_width,hasTable,table_count,col_count,table_bboxes,col_bboxes
marmot_processed\image_v2\10.1.1.6.2260_4.jpg,marmot_processed\table_mask\10.1.1.6.2260_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2260_4_col_mask.png,1123,793,1,2,14,"[[85, 176, 509, 238], [85, 652, 509, 714]]","[[96, 177, 160, 237], [192, 186, 226, 243], [247, 189, 283, 237], [311, 187, 336, 242], [359, 189, 387, 237], [408, 190, 455, 239], [474, 186, 497, 239], [97, 649, 163, 715], [192, 662, 223, 714], [249, 665, 283, 713], [307, 665, 337, 717], [360, 664, 387, 712], [412, 663, 449, 712], [475, 662, 496, 713]]"
marmot_processed\image_v2\10.1.1.6.2264_54.jpg,marmot_processed\table_mask\10.1.1.6.2264_54_table_mask.png,marmot_processed\col_mask\10.1.1.6.2264_54_col_mask.png,1123,793,1,1,3,"[[166, 314, 875, 473]]","[[163, 310, 253, 480], [356, 310, 609, 484], [631, 310, 879, 483]]"
marmot_processed\image_v2\10.1.1.6.2264_70.jpg,marmot_processed\table_mask\10.1.1.6.2264_70_table_mask.png,marmot_processed\col_mask\10.1.1.6.2264_70_col_mask.png,1123,793,1,1,3,"[[164, 118, 877, 445]]","[[161, 115, 279, 448], [305, 111, 775, 440], [799, 115, 882, 448]]"
marmot_processed\image_v2\10.1.1.6.2266_7.jpg,marmot_processed\table_mask\10.1.1.6.2266_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2266_7_col_mask.png,1056,816,1,2,5,"[[121, 30, 443, 382], [140, 440, 423, 535]]","[[118, 28, 216, 382], [240, 26, 259, 382], [281, 26, 435, 386], [146, 438, 256, 531], [282, 436, 419, 538]]"
marmot_processed\image_v2\10.1.1.6.2272_17.jpg,marmot_processed\table_mask\10.1.1.6.2272_17_table_mask.png,marmot_processed\col_mask\10.1.1.6.2272_17_col_mask.png,1056,816,1,2,8,"[[117, 96, 473, 181], [541, 97, 935, 270]]","[[114, 88, 152, 183], [177, 88, 220, 183], [240, 89, 279, 183], [302, 86, 341, 186], [365, 88, 404, 185], [427, 88, 469, 188], [538, 92, 650, 277], [678, 95, 940, 274]]"
marmot_processed\image_v2\10.1.1.6.2272_19.jpg,marmot_processed\table_mask\10.1.1.6.2272_19_table_mask.png,marmot_processed\col_mask\10.1.1.6.2272_19_col_mask.png,1056,816,1,1,4,"[[541, 97, 931, 202]]","[[538, 91, 626, 207], [646, 95, 720, 208], [757, 96, 827, 204], [855, 94, 936, 202]]"
marmot_processed\image_v2\10.1.1.6.2277_10.jpg,marmot_processed\table_mask\10.1.1.6.2277_10_table_mask.png,marmot_processed\col_mask\10.1.1.6.2277_10_col_mask.png,1056,816,1,1,12,"[[99, 72, 483, 309]]","[[103, 73, 173, 171], [192, 70, 228, 171], [251, 73, 284, 172], [306, 71, 355, 173], [370, 72, 410, 175], [430, 68, 478, 176], [100, 195, 177, 301], [195, 200, 227, 300], [248, 201, 281, 297], [305, 200, 355, 296], [375, 201, 410, 298], [429, 200, 479, 298]]"
marmot_processed\image_v2\10.1.1.6.2280_13.jpg,marmot_processed\table_mask\10.1.1.6.2280_13_table_mask.png,marmot_processed\col_mask\10.1.1.6.2280_13_col_mask.png,1056,816,1,1,3,"[[202, 509, 723, 588]]","[[220, 508, 462, 586], [511, 511, 572, 592], [620, 510, 699, 586]]"
marmot_processed\image_v2\10.1.1.6.2281_15.jpg,marmot_processed\table_mask\10.1.1.6.2281_15_table_mask.png,marmot_processed\col_mask\10.1.1.6.2281_15_col_mask.png,1056,816,1,1,14,"[[107, 92, 945, 683]]","[[105, 80, 125, 688], [142, 83, 302, 687], [329, 108, 361, 681], [380, 111, 400, 685], [410, 112, 427, 687], [439, 110, 456, 685], [472, 111, 499, 688], [526, 112, 579, 685], [596, 112, 626, 685], [649, 112, 700, 685], [718, 114, 752, 687], [771, 113, 822, 686], [838, 112, 872, 688], [892, 112, 945, 688]]"
marmot_processed\image_v2\10.1.1.6.2284_7.jpg,marmot_processed\table_mask\10.1.1.6.2284_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2284_7_col_mask.png,1056,816,1,1,4,"[[158, 262, 429, 348]]","[[168, 261, 232, 347], [250, 261, 294, 347], [317, 265, 356, 349], [380, 261, 420, 347]]"
marmot_processed\image_v2\10.1.1.6.2286_3.jpg,marmot_processed\table_mask\10.1.1.6.2286_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2286_3_col_mask.png,1056,816,1,1,2,"[[143, 221, 480, 401]]","[[142, 219, 197, 407], [221, 219, 489, 404]]"
marmot_processed\image_v2\10.1.1.6.2297_10.jpg,marmot_processed\table_mask\10.1.1.6.2297_10_table_mask.png,marmot_processed\col_mask\10.1.1.6.2297_10_col_mask.png,1056,816,1,1,4,"[[130, 115, 863, 978]]","[[133, 112, 208, 976], [256, 116, 376, 969], [403, 115, 530, 972], [565, 115, 856, 975]]"
marmot_processed\image_v2\10.1.1.6.2299_12.jpg,marmot_processed\table_mask\10.1.1.6.2299_12_table_mask.png,marmot_processed\col_mask\10.1.1.6.2299_12_col_mask.png,1123,793,1,1,13,"[[178, 134, 872, 290]]","[[178, 170, 262, 292], [282, 171, 298, 291], [323, 133, 365, 292], [385, 167, 399, 290], [415, 171, 434, 284], [447, 170, 466, 288], [478, 171, 497, 290], [509, 138, 533, 292], [559, 171, 584, 287], [621, 170, 652, 289], [691, 169, 715, 292], [757, 171, 785, 290], [817, 167, 868, 291]]"
marmot_processed\image_v2\10.1.1.6.2299_6.jpg,marmot_processed\table_mask\10.1.1.6.2299_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2299_6_col_mask.png,1123,793,1,1,3,"[[272, 133, 782, 388]]","[[285, 125, 476, 389], [517, 125, 670, 392], [695, 125, 770, 391]]"
marmot_processed\image_v2\10.1.1.6.2303_10.jpg,marmot_processed\table_mask\10.1.1.6.2303_10_table_mask.png,marmot_processed\col_mask\10.1.1.6.2303_10_col_mask.png,1056,816,1,1,6,"[[378, 197, 642, 291]]","[[380, 196, 489, 292], [503, 207, 522, 292], [536, 207, 550, 294], [563, 205, 580, 292], [594, 206, 611, 291], [629, 207, 646, 293]]"
marmot_processed\image_v2\10.1.1.6.2304_5.jpg,marmot_processed\table_mask\10.1.1.6.2304_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2304_5_col_mask.png,1123,793,1,2,9,"[[567, 217, 939, 287], [580, 735, 925, 798]]","[[564, 214, 602, 289], [625, 215, 673, 289], [693, 215, 737, 292], [761, 215, 808, 289], [832, 216, 877, 291], [895, 213, 940, 288], [580, 732, 741, 802], [763, 735, 874, 802], [900, 733, 926, 802]]"
marmot_processed\image_v2\10.1.1.6.2308_13.jpg,marmot_processed\table_mask\10.1.1.6.2308_13_table_mask.png,marmot_processed\col_mask\10.1.1.6.2308_13_col_mask.png,1123,793,1,1,5,"[[369, 223, 716, 390]]","[[372, 226, 444, 387], [452, 228, 497, 385], [511, 231, 551, 385], [562, 231, 620, 387], [628, 227, 713, 385]]"
marmot_processed\image_v2\10.1.1.6.2312_14.jpg,marmot_processed\table_mask\10.1.1.6.2312_14_table_mask.png,marmot_processed\col_mask\10.1.1.6.2312_14_col_mask.png,1056,816,1,1,3,"[[512, 115, 904, 428]]","[[511, 116, 786, 431], [804, 128, 842, 425], [862, 123, 895, 426]]"
marmot_processed\image_v2\10.1.1.6.2312_5.jpg,marmot_processed\table_mask\10.1.1.6.2312_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2312_5_col_mask.png,1056,816,1,1,5,"[[120, 130, 933, 476]]","[[120, 123, 255, 479], [295, 126, 408, 471], [458, 128, 561, 477], [605, 123, 752, 468], [779, 122, 940, 470]]"
marmot_processed\image_v2\10.1.1.6.2314_5.jpg,marmot_processed\table_mask\10.1.1.6.2314_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2314_5_col_mask.png,1056,816,1,2,6,"[[611, 93, 846, 144], [597, 216, 860, 266]]","[[614, 98, 701, 142], [719, 95, 776, 144], [792, 93, 842, 145], [802, 216, 855, 269], [734, 218, 788, 270], [607, 218, 715, 269]]"
marmot_processed\image_v2\10.1.1.6.2314_6.jpg,marmot_processed\table_mask\10.1.1.6.2314_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2314_6_col_mask.png,1056,816,1,2,8,"[[101, 93, 476, 159], [98, 236, 478, 380]]","[[104, 95, 163, 158], [178, 95, 320, 158], [341, 93, 399, 158], [415, 89, 468, 155], [427, 238, 466, 381], [358, 235, 407, 380], [274, 240, 334, 380], [108, 240, 260, 378]]"
marmot_processed\image_v2\10.1.1.6.2318_8.jpg,marmot_processed\table_mask\10.1.1.6.2318_8_table_mask.png,marmot_processed\col_mask\10.1.1.6.2318_8_col_mask.png,1056,816,1,1,3,"[[87, 543, 497, 746]]","[[94, 542, 321, 744], [338, 544, 400, 749], [419, 540, 482, 748]]"
marmot_processed\image_v2\10.1.1.6.2321_19.jpg,marmot_processed\table_mask\10.1.1.6.2321_19_table_mask.png,marmot_processed\col_mask\10.1.1.6.2321_19_col_mask.png,1123,793,1,1,2,"[[304, 778, 818, 828]]","[[301, 774, 387, 833], [399, 773, 819, 828]]"
marmot_processed\image_v2\10.1.1.6.2321_32.jpg,marmot_processed\table_mask\10.1.1.6.2321_32_table_mask.png,marmot_processed\col_mask\10.1.1.6.2321_32_col_mask.png,1123,793,1,1,4,"[[264, 515, 857, 847]]","[[261, 512, 394, 843], [417, 514, 489, 843], [509, 512, 692, 845], [710, 514, 861, 845]]"
marmot_processed\image_v2\10.1.1.6.2327_4.jpg,marmot_processed\table_mask\10.1.1.6.2327_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2327_4_col_mask.png,1056,816,1,1,6,"[[95, 70, 929, 756]]","[[114, 80, 251, 651], [266, 78, 397, 644], [415, 77, 541, 648], [555, 76, 673, 650], [688, 77, 789, 652], [811, 74, 901, 649]]"
marmot_processed\image_v2\10.1.1.6.2327_7.jpg,marmot_processed\table_mask\10.1.1.6.2327_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2327_7_col_mask.png,1056,816,1,1,3,"[[137, 385, 872, 595]]","[[138, 388, 228, 591], [260, 384, 523, 595], [536, 388, 868, 590]]"
marmot_processed\image_v2\10.1.1.6.2331_6.jpg,marmot_processed\table_mask\10.1.1.6.2331_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2331_6_col_mask.png,1056,816,1,1,6,"[[131, 157, 882, 649]]","[[131, 146, 215, 654], [264, 147, 335, 648], [376, 145, 438, 656], [476, 147, 600, 655], [632, 145, 722, 656], [769, 141, 882, 654]]"
marmot_processed\image_v2\10.1.1.6.2331_7.jpg,marmot_processed\table_mask\10.1.1.6.2331_7_table_mask.png,marmot_processed\col_mask\10.1.1.6.2331_7_col_mask.png,1056,816,1,1,3,"[[342, 238, 672, 640]]","[[343, 226, 430, 642], [457, 224, 540, 645], [565, 229, 674, 643]]"
marmot_processed\image_v2\10.1.1.6.2336_18.jpg,marmot_processed\table_mask\10.1.1.6.2336_18_table_mask.png,marmot_processed\col_mask\10.1.1.6.2336_18_col_mask.png,1056,816,1,3,15,"[[152, 208, 871, 309], [319, 440, 704, 576], [292, 707, 730, 810]]","[[163, 207, 220, 306], [262, 229, 314, 312], [358, 223, 425, 308], [461, 226, 533, 307], [579, 225, 630, 308], [679, 224, 748, 304], [777, 229, 852, 312], [343, 438, 413, 577], [466, 437, 543, 579], [591, 442, 673, 579], [669, 706, 709, 806], [586, 707, 637, 812], [492, 711, 536, 800], [307, 705, 394, 807], [415, 709, 467, 810]]"
marmot_processed\image_v2\10.1.1.6.2336_19.jpg,marmot_processed\table_mask\10.1.1.6.2336_19_table_mask.png,marmot_processed\col_mask\10.1.1.6.2336_19_col_mask.png,1056,816,1,2,9,"[[210, 669, 813, 856], [267, 143, 755, 522]]","[[274, 157, 348, 524], [376, 160, 734, 517], [217, 673, 295, 858], [325, 685, 379, 816], [405, 685, 461, 828], [492, 690, 540, 859], [567, 685, 629, 855], [661, 684, 700, 856], [734, 685, 797, 856]]"
marmot_processed\image_v2\10.1.1.6.2340_6.jpg,marmot_processed\table_mask\10.1.1.6.2340_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2340_6_col_mask.png,1123,793,1,1,4,"[[279, 141, 780, 252]]","[[284, 142, 367, 253], [377, 140, 513, 252], [520, 140, 639, 249], [653, 141, 777, 252]]"
marmot_processed\image_v2\10.1.1.6.2340_8.jpg,marmot_processed\table_mask\10.1.1.6.2340_8_table_mask.png,marmot_processed\col_mask\10.1.1.6.2340_8_col_mask.png,1123,793,1,1,6,"[[273, 141, 786, 262]]","[[275, 141, 343, 262], [353, 142, 427, 258], [439, 160, 528, 264], [538, 160, 603, 262], [616, 160, 706, 259], [715, 163, 780, 264]]"
marmot_processed\image_v2\10.1.1.6.2346_4.jpg,marmot_processed\table_mask\10.1.1.6.2346_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2346_4_col_mask.png,1056,816,1,2,9,"[[253, 296, 772, 396], [235, 506, 789, 605]]","[[256, 298, 315, 395], [333, 296, 522, 395], [553, 296, 641, 399], [671, 297, 767, 396], [656, 507, 782, 605], [501, 506, 639, 605], [384, 506, 486, 606], [307, 506, 375, 604], [237, 506, 297, 606]]"
marmot_processed\image_v2\10.1.1.6.2346_5.jpg,marmot_processed\table_mask\10.1.1.6.2346_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2346_5_col_mask.png,1056,816,1,2,14,"[[231, 200, 790, 308], [241, 471, 784, 584]]","[[247, 202, 333, 308], [361, 201, 404, 305], [428, 201, 488, 307], [503, 199, 556, 308], [580, 205, 626, 306], [660, 199, 695, 304], [730, 201, 779, 307], [242, 471, 319, 584], [336, 489, 392, 583], [409, 489, 458, 583], [474, 486, 527, 583], [540, 488, 614, 581], [629, 488, 684, 583], [704, 487, 771, 583]]"
marmot_processed\image_v2\10.1.1.6.2352_5.jpg,marmot_processed\table_mask\10.1.1.6.2352_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2352_5_col_mask.png,1123,794,1,2,8,"[[589, 66, 912, 105], [561, 155, 940, 220]]","[[596, 65, 711, 102], [731, 65, 775, 105], [793, 66, 840, 105], [860, 67, 907, 104], [565, 154, 733, 222], [751, 153, 794, 218], [814, 155, 869, 219], [887, 156, 930, 220]]"
marmot_processed\image_v2\10.1.1.6.2355_3.jpg,marmot_processed\table_mask\10.1.1.6.2355_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2355_3_col_mask.png,1056,816,1,1,8,"[[206, 644, 817, 733]]","[[208, 643, 272, 735], [289, 646, 349, 732], [371, 656, 423, 733], [447, 657, 525, 732], [541, 657, 577, 733], [601, 657, 651, 734], [673, 656, 752, 732], [769, 655, 807, 732]]"
marmot_processed\image_v2\10.1.1.6.2362_4.jpg,marmot_processed\table_mask\10.1.1.6.2362_4_table_mask.png,marmot_processed\col_mask\10.1.1.6.2362_4_col_mask.png,1056,816,1,2,5,"[[331, 235, 678, 340], [397, 688, 612, 897]]","[[336, 236, 393, 340], [402, 235, 457, 338], [466, 238, 673, 338], [419, 690, 473, 895], [520, 688, 587, 896]]"
marmot_processed\image_v2\10.1.1.6.2366_6.jpg,marmot_processed\table_mask\10.1.1.6.2366_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2366_6_col_mask.png,1123,795,1,1,4,"[[152, 289, 885, 378]]","[[174, 290, 317, 378], [376, 289, 474, 377], [558, 291, 662, 379], [746, 290, 842, 380]]"
marmot_processed\image_v2\10.1.1.6.2367_13.jpg,marmot_processed\table_mask\10.1.1.6.2367_13_table_mask.png,marmot_processed\col_mask\10.1.1.6.2367_13_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.6.2367_46.jpg,marmot_processed\table_mask\10.1.1.6.2367_46_table_mask.png,marmot_processed\col_mask\10.1.1.6.2367_46_col_mask.png,1056,816,1,1,4,"[[330, 564, 683, 649]]","[[333, 571, 435, 642], [458, 567, 497, 646], [527, 569, 626, 641], [646, 569, 680, 639]]"
marmot_processed\image_v2\10.1.1.6.2367_49.jpg,marmot_processed\table_mask\10.1.1.6.2367_49_table_mask.png,marmot_processed\col_mask\10.1.1.6.2367_49_col_mask.png,1056,816,1,1,14,"[[174, 138, 829, 870]]","[[177, 141, 242, 463], [264, 158, 353, 463], [374, 161, 435, 465], [457, 158, 547, 464], [566, 159, 634, 466], [651, 159, 740, 463], [760, 160, 826, 465], [198, 544, 264, 867], [286, 560, 353, 867], [373, 560, 443, 867], [462, 560, 531, 864], [552, 562, 626, 867], [650, 561, 710, 867], [733, 560, 804, 867]]"
marmot_processed\image_v2\10.1.1.6.2372_3.jpg,marmot_processed\table_mask\10.1.1.6.2372_3_table_mask.png,marmot_processed\col_mask\10.1.1.6.2372_3_col_mask.png,1121,793,1,1,18,"[[108, 123, 928, 442]]","[[538, 127, 609, 173], [643, 128, 754, 172], [783, 126, 839, 174], [795, 199, 878, 258], [718, 200, 779, 258], [639, 199, 699, 258], [537, 198, 606, 257], [621, 305, 925, 369], [456, 304, 607, 369], [358, 303, 442, 367], [204, 306, 342, 368], [111, 307, 191, 369], [111, 387, 183, 438], [203, 387, 276, 438], [298, 389, 368, 439], [389, 386, 476, 438], [492, 386, 710, 439], [726, 388, 918, 438]]"
marmot_processed\image_v2\10.1.1.6.2374_6.jpg,marmot_processed\table_mask\10.1.1.6.2374_6_table_mask.png,marmot_processed\col_mask\10.1.1.6.2374_6_col_mask.png,1056,816,1,1,10,"[[115, 71, 910, 173]]","[[112, 74, 177, 174], [200, 72, 246, 175], [270, 69, 344, 174], [364, 68, 433, 175], [449, 68, 509, 175], [530, 69, 573, 173], [596, 69, 648, 172], [670, 67, 752, 176], [768, 68, 855, 175], [871, 66, 914, 172]]"
marmot_processed\image_v2\10.1.1.6.2376_1.jpg,marmot_processed\table_mask\10.1.1.6.2376_1_table_mask.png,marmot_processed\col_mask\10.1.1.6.2376_1_col_mask.png,1123,793,1,1,5,"[[581, 574, 900, 618]]","[[584, 578, 674, 610], [692, 580, 730, 615], [742, 577, 797, 613], [816, 579, 848, 614], [863, 580, 897, 612]]"
marmot_processed\image_v2\10.1.1.6.2381_5.jpg,marmot_processed\table_mask\10.1.1.6.2381_5_table_mask.png,marmot_processed\col_mask\10.1.1.6.2381_5_col_mask.png,1056,816,1,2,11,"[[409, 723, 674, 926], [179, 111, 904, 303]]","[[184, 112, 248, 303], [277, 112, 349, 301], [374, 111, 435, 303], [463, 112, 532, 301], [557, 108, 620, 289], [644, 111, 719, 289], [740, 112, 808, 285], [829, 112, 902, 288], [410, 721, 477, 925], [512, 723, 584, 925], [599, 724, 670, 927]]"
marmot_processed\image_v2\10.1.1.7.2101_27.jpg,marmot_processed\table_mask\10.1.1.7.2101_27_table_mask.png,marmot_processed\col_mask\10.1.1.7.2101_27_col_mask.png,1123,793,1,1,3,"[[116, 137, 905, 692]]","[[119, 135, 293, 673], [393, 175, 546, 685], [661, 175, 857, 690]]"
marmot_processed\image_v2\10.1.1.7.2101_28.jpg,marmot_processed\table_mask\10.1.1.7.2101_28_table_mask.png,marmot_processed\col_mask\10.1.1.7.2101_28_col_mask.png,1123,793,1,1,5,"[[120, 104, 907, 559]]","[[112, 174, 254, 556], [280, 174, 333, 556], [363, 172, 497, 557], [642, 171, 712, 553], [732, 170, 879, 559]]"
marmot_processed\image_v2\10.1.1.7.2108_18.jpg,marmot_processed\table_mask\10.1.1.7.2108_18_table_mask.png,marmot_processed\col_mask\10.1.1.7.2108_18_col_mask.png,1056,816,1,1,7,"[[89, 121, 880, 393]]","[[82, 121, 183, 392], [203, 116, 305, 396], [325, 119, 419, 398], [440, 119, 531, 393], [557, 121, 644, 396], [670, 121, 769, 391], [792, 119, 886, 396]]"
marmot_processed\image_v2\10.1.1.7.2108_3.jpg,marmot_processed\table_mask\10.1.1.7.2108_3_table_mask.png,marmot_processed\col_mask\10.1.1.7.2108_3_col_mask.png,1056,816,1,1,8,"[[81, 115, 464, 447]]","[[89, 118, 164, 285], [181, 118, 238, 284], [310, 142, 385, 262], [404, 140, 453, 265], [402, 330, 461, 437], [307, 326, 384, 432], [84, 319, 163, 439], [184, 323, 236, 444]]"
marmot_processed\image_v2\10.1.1.7.2112_16.jpg,marmot_processed\table_mask\10.1.1.7.2112_16_table_mask.png,marmot_processed\col_mask\10.1.1.7.2112_16_col_mask.png,1056,816,1,1,6,"[[212, 431, 807, 653]]","[[215, 437, 296, 647], [312, 436, 392, 647], [413, 472, 464, 649], [486, 469, 571, 645], [630, 435, 704, 645], [722, 434, 804, 650]]"
marmot_processed\image_v2\10.1.1.7.2115_13.jpg,marmot_processed\table_mask\10.1.1.7.2115_13_table_mask.png,marmot_processed\col_mask\10.1.1.7.2115_13_col_mask.png,1056,816,1,1,10,"[[208, 121, 816, 499]]","[[203, 115, 356, 502], [375, 118, 397, 504], [414, 118, 449, 502], [474, 119, 496, 502], [513, 118, 537, 507], [553, 118, 596, 506], [616, 118, 645, 505], [666, 118, 705, 504], [722, 117, 771, 508], [784, 118, 818, 506]]"
marmot_processed\image_v2\10.1.1.7.2115_14.jpg,marmot_processed\table_mask\10.1.1.7.2115_14_table_mask.png,marmot_processed\col_mask\10.1.1.7.2115_14_col_mask.png,1056,816,1,1,9,"[[265, 121, 758, 219]]","[[262, 118, 363, 222], [378, 120, 397, 225], [407, 118, 434, 225], [451, 118, 481, 225], [498, 119, 540, 222], [557, 118, 587, 224], [606, 119, 644, 227], [665, 116, 714, 225], [728, 118, 763, 230]]"
marmot_processed\image_v2\10.1.1.7.2119_22.jpg,marmot_processed\table_mask\10.1.1.7.2119_22_table_mask.png,marmot_processed\col_mask\10.1.1.7.2119_22_col_mask.png,1056,816,1,1,4,"[[80, 281, 649, 546]]","[[78, 276, 189, 552], [233, 279, 359, 551], [378, 279, 483, 551], [520, 275, 649, 555]]"
marmot_processed\image_v2\10.1.1.7.2119_23.jpg,marmot_processed\table_mask\10.1.1.7.2119_23_table_mask.png,marmot_processed\col_mask\10.1.1.7.2119_23_col_mask.png,1056,816,1,2,4,"[[80, 637, 539, 688], [80, 125, 649, 389]]","[[75, 121, 191, 396], [235, 118, 358, 400], [380, 118, 477, 398], [520, 118, 649, 397]]"
marmot_processed\image_v2\10.1.1.7.2122_17.jpg,marmot_processed\table_mask\10.1.1.7.2122_17_table_mask.png,marmot_processed\col_mask\10.1.1.7.2122_17_col_mask.png,1123,793,1,1,6,"[[218, 141, 889, 492]]","[[229, 141, 266, 489], [288, 142, 440, 491], [453, 142, 609, 487], [628, 141, 709, 490], [724, 143, 810, 488], [825, 142, 881, 490]]"
marmot_processed\image_v2\10.1.1.7.2123_2.jpg,marmot_processed\table_mask\10.1.1.7.2123_2_table_mask.png,marmot_processed\col_mask\10.1.1.7.2123_2_col_mask.png,1056,816,1,1,7,"[[173, 844, 826, 943]]","[[177, 863, 250, 941], [272, 860, 361, 941], [385, 862, 461, 943], [483, 864, 560, 943], [579, 863, 640, 941], [661, 864, 722, 944], [747, 861, 827, 944]]"
marmot_processed\image_v2\10.1.1.7.2123_3.jpg,marmot_processed\table_mask\10.1.1.7.2123_3_table_mask.png,marmot_processed\col_mask\10.1.1.7.2123_3_col_mask.png,1056,816,1,1,7,"[[131, 806, 909, 943]]","[[125, 805, 243, 938], [270, 807, 403, 943], [427, 807, 501, 941], [526, 808, 600, 941], [626, 828, 704, 942], [757, 828, 797, 939], [846, 826, 905, 943]]"
marmot_processed\image_v2\10.1.1.7.2127_4.jpg,marmot_processed\table_mask\10.1.1.7.2127_4_table_mask.png,marmot_processed\col_mask\10.1.1.7.2127_4_col_mask.png,1123,793,1,2,14,"[[233, 79, 816, 293], [210, 368, 834, 821]]","[[238, 69, 483, 295], [500, 72, 682, 296], [701, 71, 820, 298], [204, 398, 282, 822], [298, 397, 316, 825], [332, 398, 385, 826], [408, 395, 427, 826], [457, 396, 480, 827], [520, 396, 542, 822], [580, 396, 598, 823], [630, 395, 659, 822], [686, 395, 727, 827], [750, 394, 777, 820], [803, 395, 837, 822]]"
marmot_processed\image_v2\10.1.1.7.2127_7.jpg,marmot_processed\table_mask\10.1.1.7.2127_7_table_mask.png,marmot_processed\col_mask\10.1.1.7.2127_7_col_mask.png,1123,793,1,1,13,"[[115, 68, 921, 207]]","[[107, 101, 186, 209], [204, 100, 221, 209], [240, 100, 289, 208], [318, 99, 341, 209], [371, 99, 398, 208], [413, 97, 443, 207], [466, 98, 488, 205], [510, 70, 544, 207], [579, 96, 604, 206], [651, 100, 696, 206], [728, 99, 758, 209], [803, 97, 847, 205], [883, 94, 921, 208]]"
